авторитет	0.02515543022697733
амбиция	0.06003689322622953
апостол	0.014348807302081068
благодарность	0.009715374472244532
блин	0.1277036791153087
блондин	0.004326628912166128
брат	0.0451102976427939
бригада	0.026903575884941463
веер	0.014213469336121453
век	0.01906504293070716
верховье	0.025173995888645717
возраст	0.021403591543433742
вызов	0.058456776912480864
головка	0.03865718635722433
грех	0.015487048628252526
дух	0.019641180611929265
дядька	0.03254048840093534
дядя	0.01328871185453037
железо	0.02589920665856053
жесть	0.03176353468463817
живот	0.007561520329279659
заблуждение	0.01622720312196761
завод	0.025798549529507896
закладка	0.018839438986218694
земля	0.036575438985097956
издательство	0.005652144625535064
итальянец	0.005079052486011101
кабан	0.057214291302377616
карман	0.018657538694178032
крушение	0.02206430150081871
крыша	0.047034626226433375
кулиса	0.15079989721272177
лечение	0.01135964917393061
линейка	0.08041902143820605
лишение	0.005058082128559519
локоть	0.013552124497564298
лох	0.18428783024735318
любовник	0.014585586790360644
любовь	0.002785488637685846
маньяк	0.02151516402963277
монстр	0.01733305380569636
наволочка	0.035139103444572
название	0.0196831067946484
наложение	0.00979890628526196
облако	0.019487412959877787
обоснование	0.021210696480021763
огонь	0.041474205636616066
памятник	0.017976063180532964
пафос	0.013473608116909303
писк	0.05193682827756888
план	0.028055623529497503
поколение	0.014257181598311758
половинка	0.006830555088349755
полоса	0.034568085275708385
полость	0.06664155982342393
полукруг	0.012451995839634309
помощник	0.021721547894524948
понедельник	0.0005106317922715765
поставщик	0.13202100730080824
поэзия	0.014036361148746491
правда	0.022143233348871607
предательство	0.0008513895156919979
прецедент	0.016074802495631382
пролетарий	0.08106713206933622
промышленность	0.00805956538393417
проникновение	0.0034739977604199817
прорыв	0.0861745980439455
путь	0.01855943452110574
радикал	0.07062343818958071
размышление	0.005361469159905879
ранец	0.07650221907748639
расчет	0.03191761459378729
риторика	0.08683167768533528
роспись	0.028419453259918372
сверстник	0.00044246797025807917
связка	0.040345817006804355
собрат	0.026929252427294645
совершенство	0.019206619309473778
советчик	0.044653429822225144
союзник	0.031660982082340514
список	0.052854284326092224
спутник	0.10027982672475681
ссылка	0.07002112474812383
стена	0.021601254183695233
стипендия	0.03243049673725397
стол	0.017122277923012463
тачка	0.08859565642682023
тупик	0.03193233789273462
увольнение	0.013812013663710513
углеводород	0.09364884752153298
удобство	0.029066113136800017
уклад	0.0266025106754973
университет	0.01433017903037607
установление	0.001919480589591441
фаворит	0.05143140010782279
формат	0.13683682446275627
формула	0.035093040241946406
хозяйка	0.00907496577578688
хор	0.023338047357568295
хрен	0.022648205919118182
цензура	0.013817658571626716
центр	0.034310937414340346
цифра	0.027164750042041132
частица	0.03918506163374149
чек	0.05967080890631809
четверть	0.03816205150824487
штаб	0.01668589709157032
эшелон	0.05260311320719733
юбилей	0.010724149401851058
ядро	0.0401859905322839
ясли	0.021147580988383825
