авторитет	0.14093865152600524
амбиция	0.15372537348039833
апостол	0.11065145651584271
благодарность	0.09377625921922561
блин	0.19931613398295286
блондин	0.022867397616649316
брат	0.2049573819957567
бригада	0.12004114491965949
веер	0.15248423160664676
век	0.14493518950232548
верховье	0.14575886840626434
возраст	0.16585321153981178
вызов	0.1238450638315921
головка	0.12102794144388805
грех	0.15401215296557516
дух	0.15659419344751813
дядька	0.15138019253597046
дядя	0.12114762871045605
железо	0.17353545415624588
жесть	0.16696951910969737
живот	0.10579423430295766
заблуждение	0.14851876832740132
завод	0.11894313379177589
закладка	0.16329362642892364
земля	0.1955317532272978
издательство	0.06745144947245615
итальянец	0.07264203473000604
кабан	0.1724207975596753
карман	0.12422781856368027
крушение	0.10742739101378192
крыша	0.16094482031478938
кулиса	0.18652753516413959
лечение	0.08156851633669754
линейка	0.19120889574841085
лишение	0.012981877549400611
локоть	0.11177439227413838
лох	0.24306764698809824
любовник	0.1502819464728198
любовь	0.053562797477155796
маньяк	0.13815221057366928
монстр	0.1221379866268581
наволочка	0.14448022193086396
название	0.16632379622426782
наложение	0.022988981287406406
облако	0.18007217861835378
обоснование	0.11791810424236565
огонь	0.19077516081747928
памятник	0.161952382293839
пафос	0.10664356422509856
писк	0.14478360449621996
план	0.18921145561844224
поколение	0.11429205631129143
половинка	0.1092096984654372
полоса	0.177551510769091
полость	0.14109176130018078
полукруг	0.08085575704776878
помощник	0.07835480469562471
понедельник	0.03766144649135402
поставщик	0.1525100059974876
поэзия	0.15327405110674758
правда	0.1709978392075498
предательство	0.008512105586775795
прецедент	0.07416432854968269
пролетарий	0.1843981954643671
промышленность	0.06827661904810901
проникновение	0.023987715905336934
прорыв	0.15882793851833774
путь	0.13898820681779203
радикал	0.18774628634304355
размышление	0.0522250152838334
ранец	0.16612992293613163
расчет	0.15065620068095473
риторика	0.17009557926742622
роспись	0.16818765857336332
сверстник	0.039601447096103
связка	0.1829736726093385
собрат	0.17883450603227125
совершенство	0.1323590141603722
советчик	0.14126253664124355
союзник	0.10206685272042523
список	0.1829848734075061
спутник	0.1896357746626543
ссылка	0.18780630485008046
стена	0.2035113102091241
стипендия	0.1114381153983315
стол	0.17564785723443885
тачка	0.15194923046314934
тупик	0.14596319500494775
увольнение	0.08350919193865258
углеводород	0.1477310775620294
удобство	0.15940687644298535
уклад	0.14005214755941445
университет	0.10250172289225648
установление	0.04157732860974391
фаворит	0.1706167198112276
формат	0.18835663549281273
формула	0.06959716986710578
хозяйка	0.07075681515293349
хор	0.16338064382379533
хрен	0.14569014998090957
цензура	0.05624433471963092
центр	0.1429581588416075
цифра	0.182818118957781
частица	0.1723742949120593
чек	0.18262068682102212
четверть	0.1489106922062877
штаб	0.135461087497526
эшелон	0.16531779698085117
юбилей	0.07973584468251964
ядро	0.16473660980546959
ясли	0.15599709102826523
