авторитет	0.26154290587000606	2000
амбиция	0.30416814033927747	1225
апостол	0.20392183685594537	2000
благодарность	0.23551104568274303	2000
блин	0.33612863431424567	1852
блондин	0.045040118750995145	633
брат	0.4070852356171951	2000
бригада	0.24529126018994252	2000
веер	0.2904103034901753	1387
век	0.19960436804966228	2000
верховье	0.2302793150209804	778
возраст	0.32375202261249375	2000
вызов	0.20042865988009004	2000
головка	0.2107894117897133	2000
грех	0.31617765632784206	2000
дух	0.3142325034954888	2000
дядька	0.288025345352061	1570
дядя	0.22699097996069043	2000
железо	0.3173703379782538	2000
жесть	0.32779938412000537	488
живот	0.14538708628873612	2000
заблуждение	0.24178043478469027	2000
завод	0.25078224889825673	2000
закладка	0.3021741779862604	790
земля	0.37923582160445646	2000
издательство	0.08500830109903719	2000
итальянец	0.10723440299392328	2000
кабан	0.34849578537933734	845
карман	0.24083347657358783	2000
крушение	0.21120472482291194	1690
крыша	0.31260420985843335	2000
кулиса	0.3706431383599478	16
лечение	0.16962777488755829	2000
линейка	0.37535867818126034	1703
лишение	0.02020673960544359	2000
локоть	0.23446239582989192	2000
лох	0.3811019976096823	588
любовник	0.31720350985537843	1975
любовь	0.09167149928263991	2000
маньяк	0.28948157121434553	883
монстр	0.18912122038529214	1096
наволочка	0.30385734023637095	414
название	0.3551668083489662	2000
наложение	0.031242469155627745	1204
облако	0.34361466929228096	2000
обоснование	0.2005623335593467	1657
огонь	0.3722640351357787	2000
памятник	0.31212909447162707	2000
пафос	0.195325093253879	2000
писк	0.27744496257740253	783
план	0.3835840733209009	2000
поколение	0.20986204154824176	2000
половинка	0.1642051374024751	1205
полоса	0.3601411344395072	2000
полость	0.24995304133359592	1603
полукруг	0.16304257342364262	673
помощник	0.156875162999857	2000
понедельник	0.022433704041711747	2000
поставщик	0.2524180681255014	1525
поэзия	0.28256433608414666	2000
правда	0.32607623444200406	2000
предательство	0.03269140242205534	2000
прецедент	0.13032377739750514	737
пролетарий	0.30547078950567236	251
промышленность	0.11423383770070662	2000
проникновение	0.023092897241135328	1849
прорыв	0.257558214833563	2000
путь	0.2624531465608715	2000
радикал	0.3779293060284942	863
размышление	0.11562382448824103	2000
ранец	0.33992653325244704	481
расчет	0.24646020664647716	2000
риторика	0.33092006840448973	869
роспись	0.31056761453648923	1524
сверстник	0.017018695349128254	1777
связка	0.3659149946085902	2000
собрат	0.301242430470799	1051
совершенство	0.26820151245660956	2000
советчик	0.23459686168996502	516
союзник	0.19503849937383744	2000
список	0.30259553629148983	2000
спутник	0.3582841349827635	2000
ссылка	0.35163353251347323	2000
стена	0.3885876563468236	2000
стипендия	0.1827289475286462	1216
стол	0.3185219985546292	2000
тачка	0.319518327894183	1329
тупик	0.26827817458571135	2000
увольнение	0.1204009471067764	1817
углеводород	0.2379167901765943	728
удобство	0.2805352847306433	2000
уклад	0.2816073230950317	1496
университет	0.17520692304606572	2000
установление	0.020777838932573872	2000
фаворит	0.3139868814393089	964
формат	0.32237040752533835	1242
формула	0.20327520601833127	2000
хозяйка	0.16942828786624936	2000
хор	0.3355101042911481	2000
хрен	0.29115694532867525	1875
цензура	0.1542984138013286	2000
центр	0.2501528328176809	2000
цифра	0.35571498621735614	2000
частица	0.3390617686997974	2000
чек	0.3491985484492035	1576
четверть	0.289900183285743	2000
штаб	0.2600834306886982	2000
эшелон	0.32754332059942304	2000
юбилей	0.16322677120231535	2000
ядро	0.3189151823843561	2000
ясли	0.29877392524664054	351
