авторитет	0.0028159022331237793	2000
амбиция	0.03435623645782471	1178
апостол	0.0014002323150634766	2000
благодарность	0.0016428232192993164	2000
блин	0.05548274517059326	1554
блондин	0.0006580352783203125	521
брат	0.014041483402252197	2000
бригада	0.12274706363677979	2000
веер	0.011606276035308838	994
век	0.005397319793701172	2000
верховье	0.002996683120727539	449
возраст	0.003663778305053711	2000
вызов	0.01488727331161499	2000
головка	0.020236730575561523	2000
грех	0.0005573034286499023	2000
дух	0.0059244632720947266	2000
дядька	0.04799163341522217	1260
дядя	0.00806736946105957	2000
железо	0.012990832328796387	2000
жесть	0.007714331150054932	247
живот	0.031026840209960938	2000
заблуждение	0.0050141215324401855	2000
завод	0.009090960025787354	2000
закладка	0.02065730094909668	785
земля	0.002028822898864746	2000
издательство	0.0012573599815368652	1147
итальянец	0.0005031824111938477	2000
кабан	0.016095280647277832	597
карман	0.005076229572296143	2000
крушение	0.0052340030670166016	1260
крыша	0.0096663236618042	2000
кулиса	0.05050539970397949	19
лечение	0.0012440681457519531	2000
линейка	0.02930307388305664	1123
лишение	0.0007961392402648926	2000
локоть	0.004200339317321777	2000
лох	0.041542887687683105	639
любовник	0.002007782459259033	2000
любовь	0.0003879070281982422	2000
маньяк	0.00547713041305542	739
монстр	0.0015245676040649414	960
наволочка	0.006540119647979736	244
название	0.002432703971862793	2000
наложение	0.009145736694335938	1148
облако	0.0034676790237426758	2000
обоснование	0.002219557762145996	1203
огонь	0.0015862584114074707	2000
памятник	0.002613067626953125	2000
пафос	0.0018526315689086914	1493
писк	0.013412237167358398	603
план	0.00661623477935791	2000
поколение	0.002358555793762207	2000
половинка	0.013301610946655273	871
полоса	0.006841838359832764	2000
полость	0.006455779075622559	1506
полукруг	0.0009623169898986816	421
помощник	0.003117501735687256	2000
понедельник	0.000800013542175293	2000
поставщик	0.06967628002166748	1237
поэзия	0.0036832094192504883	2000
правда	0.008422493934631348	2000
предательство	2.962350845336914e-05	1417
прецедент	0.0036033987998962402	631
пролетарий	0.01709115505218506	137
промышленность	0.004446625709533691	2000
проникновение	0.0018990039825439453	1251
прорыв	0.0426408052444458	1154
путь	0.005007684230804443	2000
радикал	0.006736159324645996	921
размышление	0.0009261369705200195	2000
ранец	0.008681297302246094	330
расчет	0.01822352409362793	2000
риторика	0.03628349304199219	851
роспись	0.08050096035003662	1198
сверстник	0.0036560893058776855	1384
связка	0.00711822509765625	1444
собрат	0.0061724185943603516	1033
совершенство	0.003389596939086914	2000
советчик	0.01694178581237793	303
союзник	0.001975119113922119	2000
список	0.02249366044998169	2000
спутник	0.06951332092285156	2000
ссылка	0.020381450653076172	2000
стена	0.003058791160583496	2000
стипендия	0.043800532817840576	832
стол	0.004250943660736084	2000
тачка	0.027200520038604736	890
тупик	0.01073545217514038	1381
увольнение	0.004734158515930176	1573
углеводород	0.04591834545135498	754
удобство	0.014303982257843018	2000
уклад	0.0034440159797668457	894
университет	0.0024379491806030273	2000
установление	0.0013523101806640625	2000
фаворит	0.03593301773071289	1051
формат	0.06945741176605225	1150
формула	0.004092156887054443	2000
хозяйка	0.0035410523414611816	2000
хор	0.0036153197288513184	2000
хрен	0.0979381799697876	1202
цензура	0.002333998680114746	2000
центр	0.009260892868041992	2000
цифра	0.001826167106628418	2000
частица	0.018897056579589844	2000
чек	0.006594181060791016	1060
четверть	0.016865313053131104	2000
штаб	0.005091547966003418	2000
эшелон	0.012546777725219727	1146
юбилей	0.0010387897491455078	1952
ядро	0.012047767639160156	2000
ясли	0.014379620552062988	185
