attack	0.014693677425384521	1283
bag	0.01798856258392334	1123
ball	0.06384134292602539	1283
bit	0.0997157096862793	1492
chairman	0.0589219331741333	672
circle	0.03130984306335449	381
contemplation	0.00215756893157959	349
donkey	0.004326224327087402	253
edge	0.010978341102600098	1440
face	0.002151012420654297	7260
fiction	0.08494448661804199	493
gas	0.06092095375061035	795
graft	0.1379920244216919	218
head	0.01277923583984375	7822
land	0.013043582439422607	3639
lane	0.07432365417480469	367
lass	0.006735682487487793	201
multitude	0.03121548891067505	604
ounce	0.012910008430480957	327
part	0.025885462760925293	8217
pin	0.010921359062194824	334
plane	0.5918893218040466	931
player	0.029772937297821045	1010
prop	0.11866885423660278	254
quilt	0.005412578582763672	242
rag	0.0214880108833313	353
record	0.15246891975402832	1556
relationship	0.08836162090301514	953
risk	0.014419198036193848	958
savage	0.02803272008895874	750
stab	0.0807989239692688	160
stroke	0.010716557502746582	291
thump	0.012128174304962158	168
tip	0.04131656885147095	314
tree	0.009539484977722168	3877
twist	0.04647469520568848	284
word	0.008177340030670166	7266
