attack	0.018116414546966553	1283
bag	0.014826655387878418	1123
ball	0.0632171630859375	1283
bit	0.11011749505996704	1492
chairman	0.05764758586883545	672
circle	0.026012420654296875	381
contemplation	0.0038809776306152344	349
donkey	0.008199334144592285	253
edge	0.009470582008361816	1440
face	0.0013898611068725586	7260
fiction	0.08200466632843018	493
gas	0.05886000394821167	795
graft	0.15269994735717773	218
head	0.011464297771453857	7822
land	0.013374924659729004	3639
lane	0.07084894180297852	367
lass	0.007601022720336914	201
multitude	0.03779655694961548	604
ounce	0.01189577579498291	327
part	0.02232605218887329	8217
pin	0.013920783996582031	334
plane	0.5775092244148254	931
player	0.03137260675430298	1010
prop	0.1033211350440979	254
quilt	0.005948126316070557	242
rag	0.01755201816558838	353
record	0.15097784996032715	1556
relationship	0.0835159420967102	953
risk	0.013295412063598633	958
savage	0.020329535007476807	750
stab	0.096957266330719	160
stroke	0.007385194301605225	291
thump	0.01990950107574463	168
tip	0.03552448749542236	314
tree	0.008032679557800293	3877
twist	0.039514780044555664	284
word	0.009965360164642334	7266
