Syden	0.01628899574279785	863
bank	0.001103818416595459	2000
bystyrerepresentant	0.018427789211273193	1020
driftsregnskap	0.02065575122833252	131
fane	0.02977621555328369	264
fjær	0.07184547185897827	1023
innstilling	0.032013535499572754	2000
kanal	0.05465257167816162	1881
kjøpepress	0.041010260581970215	277
kode	0.03746438026428223	1681
kohort	0.0203627347946167	144
kreft	0.007860302925109863	1294
mappe	0.018528759479522705	349
melding	0.008691787719726562	2000
melk	0.00023663043975830078	1362
moment	0.014739751815795898	2000
mus	0.05487173795700073	1039
nett	0.17493289709091187	2000
oppvarming	0.0004525184631347656	1405
overflate	0.05353271961212158	1224
papir	0.010194718837738037	1649
rådgiver	0.010488629341125488	1655
side	0.02296680212020874	2000
sky	0.019153952598571777	1148
spill	0.030339062213897705	1585
storby	0.02022838592529297	1221
stryk	0.1758173704147339	857
strøm	0.03245067596435547	1815
særforbund	0.00948190689086914	1028
tape	0.23083889484405518	1650
tavle	0.04533278942108154	997
tendens	0.01779019832611084	2000
terror	0.011269629001617432	1039
test	0.03358405828475952	1220
tjener	0.022720277309417725	1058
utakt	0.03027212619781494	929
vert	0.08852130174636841	1034
vindu	0.00010639429092407227	1332
virkelighet	0.008015155792236328	2000
virus	0.02218317985534668	1035
