авторитет	0.0020467638969421387	2000
амбиция	0.009620130062103271	1225
апостол	0.0009242892265319824	2000
благодарность	0.00021350383758544922	2000
блин	0.04672873020172119	1852
блондин	0.0004938840866088867	633
брат	0.0046617984771728516	2000
бригада	0.0034105777740478516	2000
веер	0.0007917881011962891	1387
век	0.0009885430335998535	2000
верховье	0.0021032094955444336	778
возраст	0.001840829849243164	2000
вызов	0.01514291763305664	2000
головка	0.009499728679656982	2000
грех	0.0003707408905029297	2000
дух	0.0009734630584716797	2000
дядька	0.005330026149749756	1570
дядя	0.0007375478744506836	2000
железо	0.0014109611511230469	2000
жесть	0.0030092597007751465	488
живот	0.0008889436721801758	2000
заблуждение	0.0010736584663391113	2000
завод	0.002040863037109375	2000
закладка	0.0017731189727783203	790
земля	0.003949999809265137	2000
издательство	0.001338958740234375	2000
итальянец	0.0002129077911376953	2000
кабан	0.009245991706848145	845
карман	0.0010101795196533203	2000
крушение	0.0012308359146118164	1690
крыша	0.0054787397384643555	2000
кулиса	0.03943270444869995	16
лечение	0.0013248920440673828	2000
линейка	0.016751527786254883	1703
лишение	0.0011435747146606445	2000
локоть	0.0008515715599060059	2000
лох	0.08687025308609009	588
любовник	0.000931084156036377	1975
любовь	0.0001620650291442871	2000
маньяк	0.00267714262008667	883
монстр	0.0015804767608642578	1096
наволочка	0.0054656267166137695	414
название	0.0010929107666015625	2000
наложение	0.005287468433380127	1204
облако	0.0025506019592285156	2000
обоснование	0.0037649869918823242	1657
огонь	0.0038703083992004395	2000
памятник	0.0008352398872375488	2000
пафос	0.0012341737747192383	2000
писк	0.007786929607391357	783
план	0.0030548572540283203	2000
поколение	0.0016988515853881836	2000
половинка	0.001193404197692871	1205
полоса	0.0029008984565734863	2000
полость	0.01973789930343628	1603
полукруг	0.0020202994346618652	673
помощник	0.0004082918167114258	2000
понедельник	0.00018525123596191406	2000
поставщик	0.07590121030807495	1525
поэзия	0.0007261037826538086	2000
правда	0.0010612010955810547	2000
предательство	1.2099742889404297e-05	2000
прецедент	0.0023871660232543945	737
пролетарий	0.009860634803771973	251
промышленность	0.00047457218170166016	2000
проникновение	0.0028264522552490234	1849
прорыв	0.036274075508117676	2000
путь	0.0023059844970703125	2000
радикал	0.006518006324768066	863
размышление	0.00016319751739501953	2000
ранец	0.01133507490158081	481
расчет	0.007448077201843262	2000
риторика	0.019255638122558594	869
роспись	0.0023131966590881348	1524
сверстник	0.0019189119338989258	1777
связка	0.004281878471374512	2000
собрат	0.0016611814498901367	1051
совершенство	0.000933527946472168	2000
советчик	0.007583975791931152	516
союзник	0.002069234848022461	2000
список	0.004809677600860596	2000
спутник	0.02786320447921753	2000
ссылка	0.013618230819702148	2000
стена	0.0005583763122558594	2000
стипендия	0.0024499893188476562	1216
стол	0.0009185075759887695	2000
тачка	0.01314312219619751	1329
тупик	0.002191603183746338	2000
увольнение	0.0015211105346679688	1817
углеводород	0.027182459831237793	728
удобство	0.0029512643814086914	2000
уклад	0.0018886923789978027	1496
университет	0.0012120604515075684	2000
установление	0.0008376240730285645	2000
фаворит	0.01135551929473877	964
формат	0.045547425746917725	1242
формула	0.004151463508605957	2000
хозяйка	0.00013369321823120117	2000
хор	0.0007593631744384766	2000
хрен	0.001025855541229248	1875
цензура	4.410743713378906e-06	2000
центр	0.0074912309646606445	2000
цифра	0.00296628475189209	2000
частица	0.002458930015563965	2000
чек	0.008795201778411865	1576
четверть	0.004745662212371826	2000
штаб	0.0011905431747436523	2000
эшелон	0.010149955749511719	2000
юбилей	0.0009261369705200195	2000
ядро	0.003945589065551758	2000
ясли	0.0021148324012756348	351
