авторитет	0.13715161265823353
амбиция	0.15851236928352952
апостол	0.10569701827887232
благодарность	0.1177467691045724
блин	0.19586787749431286
блондин	0.02112935601298711
брат	0.2143654822867753
бригада	0.2264554785634335
веер	0.16671841206045582
век	0.11638781232920638
верховье	0.11577909602697921
возраст	0.16667350695065591
вызов	0.10968641619801867
головка	0.10047135951862175
грех	0.1607370762487637
дух	0.15292067087586494
дядька	0.15945090665783804
дядя	0.12313750214069337
железо	0.1782973999612228
жесть	0.16861044473093934
живот	0.1303737312295471
заблуждение	0.1293807425575172
завод	0.13899331798537806
закладка	0.15151098522258236
земля	0.19270985925523773
издательство	0.042186547012466206
итальянец	0.05323076487520723
кабан	0.18072386710882501
карман	0.13521982790117917
крушение	0.11141969890560441
крыша	0.16161452963895093
кулиса	0.22631937070518388
лечение	0.0857521660990897
линейка	0.20514114819178095
лишение	0.011057343315191839
локоть	0.11895750605097215
лох	0.15648172690624487
любовник	0.15985205499961244
любовь	0.039520732106669065
маньяк	0.14894643827154846
монстр	0.09875511931561487
наволочка	0.15573412491449398
название	0.1782438771886601
наложение	0.014927470982254531
облако	0.17395667153249084
обоснование	0.09612172850482073
огонь	0.19064092528542914
памятник	0.1582696219227995
пафос	0.09781717067095386
писк	0.14482835422619927
план	0.19214289527504774
поколение	0.10783826928428682
половинка	0.08126660288000086
полоса	0.1817373798663082
полость	0.1031237043488224
полукруг	0.08371826904389729
помощник	0.0837828393442594
понедельник	0.012065875175810144
поставщик	0.17979816355460226
поэзия	0.14774196099998907
правда	0.16595319707853365
предательство	0.015906406643002375
прецедент	0.06578727383120733
пролетарий	0.154629879402107
промышленность	0.060285536543692717
проникновение	0.014590815062663959
прорыв	0.15594224416437868
путь	0.1415584130660653
радикал	0.19102212882405822
размышление	0.05327505991633111
ранец	0.17814215342913808
расчет	0.14421221138314472
риторика	0.19361048078965437
роспись	0.23319510132004428
сверстник	0.007277288033700129
связка	0.18699511596458396
собрат	0.14951572158333096
совершенство	0.13599752161567044
советчик	0.12604403817973897
союзник	0.09655626303508401
список	0.1606293698573061
спутник	0.21376933937769882
ссылка	0.17826973080680902
стена	0.20086848603563257
стипендия	0.10047285374842475
стол	0.16496710097837308
тачка	0.18146735876961562
тупик	0.125251016989316
увольнение	0.06085013571979041
углеводород	0.17286759361373252
удобство	0.14664930866328696
уклад	0.1423448561224309
университет	0.09717006419937067
установление	0.018091084201217637
фаворит	0.17764398508083493
формат	0.21097049679485141
формула	0.10657970055779564
хозяйка	0.09175174281290711
хор	0.16811981047211172
хрен	0.22648652849232326
цензура	0.07837113801687856
центр	0.1295481814346476
цифра	0.17919698725683342
частица	0.18508528228712964
чек	0.16606988992135568
четверть	0.16595242845591013
штаб	0.13369812346727789
эшелон	0.17071159784289916
юбилей	0.08213121176688452
ядро	0.16344261328236895
ясли	0.17418031722218133
