авторитет	0.1371515828219229
амбиция	0.1585123991016506
апостол	0.10569704808609573
благодарность	0.11774676908695789
блин	0.19586787747892395
блондин	0.02112938581741531
брат	0.2143654822933287
бригада	0.22645547854150075
веер	0.16671838225812297
век	0.11638784214808501
верховье	0.11577909606853501
возраст	0.16667347715218436
вызов	0.1096864162249869
головка	0.10047135943919437
грех	0.16073707627867917
дух	0.15292067088387393
дядька	0.15945090665986894
дядя	0.12313747232255372
железо	0.17829739996301525
жесть	0.1686104149291301
живот	0.13037373122972798
заблуждение	0.12938074256017834
завод	0.13899331797680417
закладка	0.1515110150215189
земля	0.19270979965195204
издательство	0.042186547007446625
итальянец	0.05323076466826555
кабан	0.18072386711703017
карман	0.13521979810747853
крушение	0.11141969890191507
крыша	0.16161452963694317
кулиса	0.22631937061351948
лечение	0.0857521959759605
линейка	0.20514114818709692
лишение	0.011057343316443107
локоть	0.11895747624695364
лох	0.15648172681465156
любовник	0.15985205500592378
любовь	0.039520702325281154
маньяк	0.14894643828906318
монстр	0.09875511931543887
наволочка	0.1557341249220358
название	0.1782438771820366
наложение	0.014927470983096318
облако	0.17395664173941344
обоснование	0.09612178810124929
огонь	0.19064092525896062
памятник	0.15826965171812019
пафос	0.09781714087107621
писк	0.14482838402636192
план	0.1921428951871073
поколение	0.10783826928007097
половинка	0.08126660288080946
полоса	0.18173737986449626
полость	0.10312367453299968
полукруг	0.0837182392987854
помощник	0.08378283933478864
понедельник	0.012065845372886064
поставщик	0.17979819335417618
поэзия	0.14774193114299533
правда	0.16595319707959658
предательство	0.0159063470383576
прецедент	0.06578724401318535
пролетарий	0.15462984960112067
промышленность	0.06028550677041281
проникновение	0.014590785260134385
прорыв	0.15594221435391906
путь	0.1415583832156048
радикал	0.19102215862694535
размышление	0.053275030106751574
ранец	0.17814209385496596
расчет	0.14421224130185684
риторика	0.19361048077888118
роспись	0.23319504171280006
сверстник	0.007277288052502831
связка	0.1869951159696354
собрат	0.14951572155501555
совершенство	0.13599749187930102
советчик	0.12604403820280302
союзник	0.0965562630302769
список	0.16062936986314913
спутник	0.21376936911023664
ссылка	0.17826973074076613
стена	0.20086854563295897
стипендия	0.10047285375764647
стол	0.16496713079030195
тачка	0.18146735879739795
тупик	0.1252510169905906
увольнение	0.0608501655158461
углеводород	0.1728675638054998
удобство	0.14664930864724865
уклад	0.14234485612516765
университет	0.09717006418500436
установление	0.018091084200342535
фаворит	0.17764395526330068
формат	0.2109704968115996
формула	0.10657970055028564
хозяйка	0.09175177257311977
хор	0.16811981047951685
хрен	0.22648652847780418
цензура	0.07837110825732702
центр	0.12954818143632443
цифра	0.17919692764781991
частица	0.18508528228958052
чек	0.16606986013705055
четверть	0.16595245827280544
штаб	0.13369812346278542
эшелон	0.17071159787194354
юбилей	0.08213115216123562
ядро	0.16344264309377426
ясли	0.1741804065859336
