авторитет	0.002764761447906494	2000
амбиция	0.015802502632141113	1178
апостол	0.0008367300033569336	2000
благодарность	0.0013045072555541992	2000
блин	0.05162358283996582	1554
блондин	0.0006119608879089355	521
брат	0.017409563064575195	2000
бригада	0.11915016174316406	2000
веер	0.012285947799682617	994
век	0.006701529026031494	2000
верховье	0.005935311317443848	449
возраст	0.002936065196990967	2000
вызов	0.0173795223236084	2000
головка	0.016228795051574707	2000
грех	0.0028448104858398438	2000
дух	0.008127748966217041	2000
дядька	0.03842461109161377	1260
дядя	0.01494818925857544	2000
железо	0.012188553810119629	2000
жесть	0.005511224269866943	247
живот	0.02916043996810913	2000
заблуждение	0.008912324905395508	2000
завод	0.007831811904907227	2000
закладка	0.022857606410980225	785
земля	0.0021115541458129883	2000
издательство	0.0013375282287597656	1147
итальянец	0.00038039684295654297	2000
кабан	0.012807846069335938	597
карман	0.004893362522125244	2000
крушение	0.007635712623596191	1260
крыша	0.012081444263458252	2000
кулиса	0.07433384656906128	19
лечение	0.0016387701034545898	2000
линейка	0.027221083641052246	1123
лишение	0.0009005069732666016	2000
локоть	0.0024691224098205566	2000
лох	0.03560793399810791	639
любовник	0.0021734237670898438	2000
любовь	0.00038039684295654297	2000
маньяк	0.010253548622131348	739
монстр	0.0020742416381835938	960
наволочка	0.009060025215148926	244
название	0.0029364824295043945	2000
наложение	0.0005230903625488281	1148
облако	0.0039116740226745605	2000
обоснование	0.0011925101280212402	1203
огонь	0.002066969871520996	2000
памятник	0.0019066929817199707	2000
пафос	0.0014656782150268555	1493
писк	0.012687206268310547	603
план	0.008265137672424316	2000
поколение	0.002088189125061035	2000
половинка	0.0030922889709472656	871
полоса	0.006572127342224121	2000
полость	0.003613770008087158	1506
полукруг	0.0015912055969238281	421
помощник	0.002308368682861328	2000
понедельник	6.198883056640625e-05	2000
поставщик	0.09628689289093018	1237
поэзия	0.00544506311416626	2000
правда	0.009363293647766113	2000
предательство	1.7821788787841797e-05	1417
прецедент	0.001952826976776123	631
пролетарий	0.01291811466217041	137
промышленность	0.003814101219177246	2000
проникновение	0.0007363557815551758	1251
прорыв	0.03364706039428711	1154
путь	0.0051888227462768555	2000
радикал	0.009133458137512207	921
размышление	0.0016652941703796387	2000
ранец	0.017247140407562256	330
расчет	0.014873325824737549	2000
риторика	0.04337036609649658	851
роспись	0.10443830490112305	1198
сверстник	4.494190216064453e-05	1384
связка	0.00806879997253418	1444
собрат	0.007887125015258789	1033
совершенство	0.0040326714515686035	2000
советчик	0.023067593574523926	303
союзник	0.0018612146377563477	2000
список	0.019700169563293457	2000
спутник	0.07220244407653809	2000
ссылка	0.020356595516204834	2000
стена	0.004512190818786621	2000
стипендия	0.031982362270355225	832
стол	0.0028437376022338867	2000
тачка	0.03161978721618652	890
тупик	0.007788419723510742	1381
увольнение	0.0052681565284729	1573
углеводород	0.08129668235778809	754
удобство	0.014185130596160889	2000
уклад	0.003948092460632324	894
университет	0.0018674135208129883	2000
установление	0.000986337661743164	2000
фаворит	0.034751951694488525	1051
формат	0.0870199203491211	1150
формула	0.0047623515129089355	2000
хозяйка	0.004944860935211182	2000
хор	0.004027605056762695	2000
хрен	0.11216014623641968	1202
цензура	0.002245962619781494	2000
центр	0.008058607578277588	2000
цифра	0.004163980484008789	2000
частица	0.0210191011428833	2000
чек	0.007429838180541992	1060
четверть	0.024279534816741943	2000
штаб	0.008024454116821289	2000
эшелон	0.01236104965209961	1146
юбилей	0.0009999275207519531	1952
ядро	0.012166261672973633	2000
ясли	0.021637558937072754	185
